sa_id,phase,tier,title,registry_status,bucket,recipe_ok,recipe_path,verify_recipe,validation,proof_verdict,honest_proof,has_receipt,receipt_status,closeout_reporter,quarantined_yaml,machine_verify,missing_gaps,cycle_check,cycle_act,cycle_verify,queue_pos,queue_role
sa-0495,phase-s4-spine-loop,T3,Reject dispatch_ready true promotion in planner without eval+founder,done,done,yes,prompts/phase-s4-spine-loop/T3/sa-0495.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0496,phase-s4-spine-loop,T3,Compare Claude loop-closure critique to live event bus tail,done,done,yes,prompts/phase-s4-spine-loop/T3/sa-0496.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0497,phase-s4-spine-loop,T3,Add spine bridge row to council strategic brief if drift,done,done,yes,prompts/phase-s4-spine-loop/T3/sa-0497.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0498,phase-s4-spine-loop,T3,Run find_critical_bugs after spine_bridge.py touch,done,done,yes,prompts/phase-s4-spine-loop/T3/sa-0498.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0499,phase-s4-spine-loop,T3,Validate execution_spine progress_sync does not fake G3,done,done,yes,prompts/phase-s4-spine-loop/T3/sa-0499.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0500,phase-s4-spine-loop,T3,Append SOURCEA-PRIORITY spine proof row when bridge event exists,done,done,yes,prompts/phase-s4-spine-loop/T3/sa-0500.md,cd scripts && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,yes,,,yes,yes,yes,,
sa-0501,phase-s5-commercial-lanes,T0,Validate P0-RUNRECEIPT progress_pct 100 when verify:wire passes,done,done,yes,prompts/phase-s5-commercial-lanes/T0/sa-0501.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,PASS_DONE,HONEST_RECEIPT,yes,yes,DONE,goal1_lane_broker,no,,,yes,yes,yes,,
sa-0502,phase-s5-commercial-lanes,T0,Run bash validate-verify-wire-v1.sh — RunReceipt artifact schema,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0502.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0503,phase-s5-commercial-lanes,T0,Cross-check TRUST_LEDGER_SCHEMA_LOCKED_v1.md FR-007 shipped signal,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0503.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0504,phase-s5-commercial-lanes,T0,Document Wire G3 attest as founder/lane step in this_week,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0504.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0505,phase-s5-commercial-lanes,T0,Validate product/RUNRECEIPT_ARTIFACT_SCHEMA_LOCKED_v1.md hub link,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0505.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0506,phase-s5-commercial-lanes,T0,Compare TrustField pilot vault note requirement vs workspace-vault API,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0506.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0507,phase-s5-commercial-lanes,T0,Run founder_request_tracker sync on build for commercial FR rows,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0507.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0508,phase-s5-commercial-lanes,T0,Validate PROGRAM_PROGRESS parallel_plans P0 next_action honest,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0508.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0509,phase-s5-commercial-lanes,T0,Cross-check MergePack KPI trio in command center payload,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0509.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0510,phase-s5-commercial-lanes,T0,Document lane P0 revenue bottleneck in strategic one_line,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0510.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0511,phase-s5-commercial-lanes,T0,Reject fabricated G3 or Track PASS in any script grep,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0511.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0512,phase-s5-commercial-lanes,T0,Validate wire lane progress md exists on disk for Wire agent,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0512.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0513,phase-s5-commercial-lanes,T0,Compare ChatGPT commercial critique to PROGRAM_PROGRESS locks,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0513.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0514,phase-s5-commercial-lanes,T0,Ensure RunReceipt factory hook in command center P0 card,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0514.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0515,phase-s5-commercial-lanes,T0,Run update-program-progress wire_summary from locked_plan.json,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0515.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0516,phase-s5-commercial-lanes,T0,Validate acquisition stack docs indexed in important-docs,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0516.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0517,phase-s5-commercial-lanes,T0,Cross-check PRODUCT_FACTORY roadmap vs hub progress signals,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0517.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0518,phase-s5-commercial-lanes,T0,Document TrustField outreach P10 pending in strategic pendings,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0518.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0519,phase-s5-commercial-lanes,T0,Validate evidence flywheel doc linked from hub essentials,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0519.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0520,phase-s5-commercial-lanes,T0,Compare best-in-world GTM moat notes to governance scoreboard law,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0520.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0521,phase-s5-commercial-lanes,T0,Run commercial attests checklist in SOURCEA-PRIORITY founder section,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0521.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0522,phase-s5-commercial-lanes,T0,Harden verify:wire to fail on missing run receipt artifact,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0522.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0523,phase-s5-commercial-lanes,T0,Validate mergepack progress json read without blocking build,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0523.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0524,phase-s5-commercial-lanes,T0,Document two-clock slice parallel lane P0 in synthesis lessons,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0524.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0525,phase-s5-commercial-lanes,T0,Append commercial lane evidence when G3 visible in vault,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T0/sa-0525.md,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0526,phase-s5-commercial-lanes,T1,Validate P0-RUNRECEIPT progress_pct 100 when verify:wire passes,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0526.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0527,phase-s5-commercial-lanes,T1,Run bash validate-verify-wire-v1.sh — RunReceipt artifact schema,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0527.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0528,phase-s5-commercial-lanes,T1,Cross-check TRUST_LEDGER_SCHEMA_LOCKED_v1.md FR-007 shipped signal,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0528.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0529,phase-s5-commercial-lanes,T1,Document Wire G3 attest as founder/lane step in this_week,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0529.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0530,phase-s5-commercial-lanes,T1,Validate product/RUNRECEIPT_ARTIFACT_SCHEMA_LOCKED_v1.md hub link,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0530.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0531,phase-s5-commercial-lanes,T1,Compare TrustField pilot vault note requirement vs workspace-vault API,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0531.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0532,phase-s5-commercial-lanes,T1,Run founder_request_tracker sync on build for commercial FR rows,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0532.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0533,phase-s5-commercial-lanes,T1,Validate PROGRAM_PROGRESS parallel_plans P0 next_action honest,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0533.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0534,phase-s5-commercial-lanes,T1,Cross-check MergePack KPI trio in command center payload,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0534.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0535,phase-s5-commercial-lanes,T1,Document lane P0 revenue bottleneck in strategic one_line,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0535.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0536,phase-s5-commercial-lanes,T1,Reject fabricated G3 or Track PASS in any script grep,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0536.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0537,phase-s5-commercial-lanes,T1,Validate wire lane progress md exists on disk for Wire agent,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0537.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0538,phase-s5-commercial-lanes,T1,Compare ChatGPT commercial critique to PROGRAM_PROGRESS locks,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0538.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0539,phase-s5-commercial-lanes,T1,Ensure RunReceipt factory hook in command center P0 card,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0539.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0540,phase-s5-commercial-lanes,T1,Run update-program-progress wire_summary from locked_plan.json,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0540.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0541,phase-s5-commercial-lanes,T1,Validate acquisition stack docs indexed in important-docs,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0541.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0542,phase-s5-commercial-lanes,T1,Cross-check PRODUCT_FACTORY roadmap vs hub progress signals,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0542.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0543,phase-s5-commercial-lanes,T1,Document TrustField outreach P10 pending in strategic pendings,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0543.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0544,phase-s5-commercial-lanes,T1,Validate evidence flywheel doc linked from hub essentials,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0544.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0545,phase-s5-commercial-lanes,T1,Compare best-in-world GTM moat notes to governance scoreboard law,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0545.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0546,phase-s5-commercial-lanes,T1,Run commercial attests checklist in SOURCEA-PRIORITY founder section,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0546.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0547,phase-s5-commercial-lanes,T1,Harden verify:wire to fail on missing run receipt artifact,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0547.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0548,phase-s5-commercial-lanes,T1,Validate mergepack progress json read without blocking build,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0548.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0549,phase-s5-commercial-lanes,T1,Document two-clock slice parallel lane P0 in synthesis lessons,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0549.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0550,phase-s5-commercial-lanes,T1,Append commercial lane evidence when G3 visible in vault,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T1/sa-0550.md,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0551,phase-s5-commercial-lanes,T2,Validate P0-RUNRECEIPT progress_pct 100 when verify:wire passes,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T2/sa-0551.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0552,phase-s5-commercial-lanes,T2,Run bash validate-verify-wire-v1.sh — RunReceipt artifact schema,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T2/sa-0552.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0553,phase-s5-commercial-lanes,T2,Cross-check TRUST_LEDGER_SCHEMA_LOCKED_v1.md FR-007 shipped signal,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T2/sa-0553.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
sa-0554,phase-s5-commercial-lanes,T2,Document Wire G3 attest as founder/lane step in this_week,backlog,validate_first,yes,prompts/phase-s5-commercial-lanes/T2/sa-0554.md,cd scripts && python3 audit_backend_e2e.py && bash validate-spine-bridge-founder-v1.sh,STRUCT_OK,BACKLOG,no,no,,,yes,,VALIDATE_FIRST,yes,no,no,,
