sa_id,phase,tier,title,audit_verdict,has_receipt,receipt_status,receipt_engine,receipt_at,receipt_path,has_closeout_yaml,closeout_reporter,closeout_reported_at,closeout_yaml,closeout_evidence
sa-0549,phase-s5-commercial-lanes,T1,Document two-clock slice parallel lane P0 in synthesis lessons,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:25:22Z,2026-06-08T2025_plan-with-no-asf-sa-0549.yaml,pack25 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0550,phase-s5-commercial-lanes,T1,Append commercial lane evidence when G3 visible in vault,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:25:22Z,2026-06-08T2025_plan-with-no-asf-sa-0550.yaml,pack25 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0551,phase-s5-commercial-lanes,T2,Validate P0-RUNRECEIPT progress_pct 100 when verify:wire passes,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:25:22Z,2026-06-08T2025_plan-with-no-asf-sa-0551.yaml,pack25 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0552,phase-s5-commercial-lanes,T2,Run bash validate-verify-wire-v1.sh — RunReceipt artifact schema,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:25:22Z,2026-06-08T2025_plan-with-no-asf-sa-0552.yaml,pack25 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0553,phase-s5-commercial-lanes,T2,Cross-check TRUST_LEDGER_SCHEMA_LOCKED_v1.md FR-007 shipped signal,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:25:23Z,2026-06-08T2025_plan-with-no-asf-sa-0553.yaml,pack25 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0554,phase-s5-commercial-lanes,T2,Document Wire G3 attest as founder/lane step in this_week,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:25:23Z,2026-06-08T2025_plan-with-no-asf-sa-0554.yaml,pack25 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0555,phase-s5-commercial-lanes,T2,Validate product/RUNRECEIPT_ARTIFACT_SCHEMA_LOCKED_v1.md hub link,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:25:23Z,2026-06-08T2025_plan-with-no-asf-sa-0555.yaml,pack25 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0556,phase-s5-commercial-lanes,T2,Compare TrustField pilot vault note requirement vs workspace-vault API,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0556.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0557,phase-s5-commercial-lanes,T2,Run founder_request_tracker sync on build for commercial FR rows,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0557.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0558,phase-s5-commercial-lanes,T2,Validate PROGRAM_PROGRESS parallel_plans P0 next_action honest,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0558.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0559,phase-s5-commercial-lanes,T2,Cross-check MergePack KPI trio in command center payload,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0559.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0560,phase-s5-commercial-lanes,T2,Document lane P0 revenue bottleneck in strategic one_line,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0560.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0561,phase-s5-commercial-lanes,T2,Reject fabricated G3 or Track PASS in any script grep,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0561.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0562,phase-s5-commercial-lanes,T2,Validate wire lane progress md exists in the repository for Wire agent,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0562.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0563,phase-s5-commercial-lanes,T2,Compare ChatGPT commercial critique to PROGRAM_PROGRESS locks,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0563.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0564,phase-s5-commercial-lanes,T2,Ensure RunReceipt factory hook in command center P0 card,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0564.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0565,phase-s5-commercial-lanes,T2,Run update-program-progress wire_summary from locked_plan.json,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:27:14Z,2026-06-08T2027_plan-with-no-asf-sa-0565.yaml,pack26 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0566,phase-s5-commercial-lanes,T2,Validate acquisition stack docs indexed in important-docs,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:02Z,2026-06-08T2029_plan-with-no-asf-sa-0566.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0567,phase-s5-commercial-lanes,T2,Cross-check PRODUCT_FACTORY roadmap vs hub progress signals,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:02Z,2026-06-08T2029_plan-with-no-asf-sa-0567.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0568,phase-s5-commercial-lanes,T2,Document TrustField outreach P10 pending in strategic pendings,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:02Z,2026-06-08T2029_plan-with-no-asf-sa-0568.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0569,phase-s5-commercial-lanes,T2,Validate evidence flywheel doc linked from hub essentials,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:02Z,2026-06-08T2029_plan-with-no-asf-sa-0569.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0570,phase-s5-commercial-lanes,T2,Compare best-in-world GTM moat notes to governance scoreboard law,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:02Z,2026-06-08T2029_plan-with-no-asf-sa-0570.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0571,phase-s5-commercial-lanes,T2,Run commercial attests checklist in SOURCEA-PRIORITY founder section,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:02Z,2026-06-08T2029_plan-with-no-asf-sa-0571.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0572,phase-s5-commercial-lanes,T2,Harden verify:wire to fail on missing run receipt artifact,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:03Z,2026-06-08T2029_plan-with-no-asf-sa-0572.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0573,phase-s5-commercial-lanes,T2,Validate mergepack progress json read without blocking build,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:03Z,2026-06-08T2029_plan-with-no-asf-sa-0573.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0574,phase-s5-commercial-lanes,T2,Document two-clock slice parallel lane P0 in synthesis lessons,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:03Z,2026-06-08T2029_plan-with-no-asf-sa-0574.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0575,phase-s5-commercial-lanes,T2,Append commercial lane evidence when G3 visible in vault,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:29:03Z,2026-06-08T2029_plan-with-no-asf-sa-0575.yaml,pack27 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0576,phase-s5-commercial-lanes,T3,Validate P0-RUNRECEIPT progress_pct 100 when verify:wire passes,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0576.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0577,phase-s5-commercial-lanes,T3,Run bash validate-verify-wire-v1.sh — RunReceipt artifact schema,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0577.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0578,phase-s5-commercial-lanes,T3,Cross-check TRUST_LEDGER_SCHEMA_LOCKED_v1.md FR-007 shipped signal,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0578.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0579,phase-s5-commercial-lanes,T3,Document Wire G3 attest as founder/lane step in this_week,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0579.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0580,phase-s5-commercial-lanes,T3,Validate product/RUNRECEIPT_ARTIFACT_SCHEMA_LOCKED_v1.md hub link,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0580.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0581,phase-s5-commercial-lanes,T3,Compare TrustField pilot vault note requirement vs workspace-vault API,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0581.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0582,phase-s5-commercial-lanes,T3,Run founder_request_tracker sync on build for commercial FR rows,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0582.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0583,phase-s5-commercial-lanes,T3,Validate PROGRAM_PROGRESS parallel_plans P0 next_action honest,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0583.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0584,phase-s5-commercial-lanes,T3,Cross-check MergePack KPI trio in command center payload,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0584.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0585,phase-s5-commercial-lanes,T3,Document lane P0 revenue bottleneck in strategic one_line,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:30:52Z,2026-06-08T2030_plan-with-no-asf-sa-0585.yaml,pack28 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0586,phase-s5-commercial-lanes,T3,Reject fabricated G3 or Track PASS in any script grep,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0586.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0587,phase-s5-commercial-lanes,T3,Validate wire lane progress md exists in the repository for Wire agent,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0587.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0588,phase-s5-commercial-lanes,T3,Compare ChatGPT commercial critique to PROGRAM_PROGRESS locks,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0588.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0589,phase-s5-commercial-lanes,T3,Ensure RunReceipt factory hook in command center P0 card,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0589.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0590,phase-s5-commercial-lanes,T3,Run update-program-progress wire_summary from locked_plan.json,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0590.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0591,phase-s5-commercial-lanes,T3,Validate acquisition stack docs indexed in important-docs,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0591.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0592,phase-s5-commercial-lanes,T3,Cross-check PRODUCT_FACTORY roadmap vs hub progress signals,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0592.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0593,phase-s5-commercial-lanes,T3,Document TrustField outreach P10 pending in strategic pendings,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0593.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0594,phase-s5-commercial-lanes,T3,Validate evidence flywheel doc linked from hub essentials,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0594.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0595,phase-s5-commercial-lanes,T3,Compare best-in-world GTM moat notes to governance scoreboard law,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:32:44Z,2026-06-08T2032_plan-with-no-asf-sa-0595.yaml,pack29 commercial verify-only; wire+runreceipt+dispatch PASS
sa-0596,phase-s5-commercial-lanes,T3,Run commercial attests checklist in SOURCEA-PRIORITY founder section,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0596.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0597,phase-s5-commercial-lanes,T3,Harden verify:wire to fail on missing run receipt artifact,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0597.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0598,phase-s5-commercial-lanes,T3,Validate mergepack progress json read without blocking build,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0598.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0599,phase-s5-commercial-lanes,T3,Document two-clock slice parallel lane P0 in synthesis lessons,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0599.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0600,phase-s5-commercial-lanes,T3,Append commercial lane evidence when G3 visible in vault,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0600.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0601,phase-s6-wtm-pre-llm,T0,Validate system_roadmap payload v5.2 Phase D 16 steps count,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0601.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0602,phase-s6-wtm-pre-llm,T0,Cross-check LLM_CONTEXT_PACKET_SCHEMA_LOCKED_v1 vs packet builder,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0602.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0603,phase-s6-wtm-pre-llm,T0,Run pre_llm user_signals store record_hub_touch on build,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0603.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0604,phase-s6-wtm-pre-llm,T0,Validate L0 MVP user_signals_v1.json artifact when hub touched,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0604.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0605,phase-s6-wtm-pre-llm,T0,Validate L1 workspace state from hub tab POST signals,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T20:34:37Z,2026-06-08T2034_plan-with-no-asf-sa-0605.yaml,pack30 commercial+pre-llm verify-only; wire+dispatch+hub PASS
sa-0606,phase-s6-wtm-pre-llm,T0,Cross-check L8 hybrid row in WTM layer map not partial false,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-09T00:53:34Z,2026-06-09T0053_plan-with-no-asf-sa-0606.yaml,L8 hybrid aligned system_roadmap+synthesis validators PASS critical=0
sa-0712,phase-s7-council-governance,T0,Ship validate-file-storage-v1.sh per FILE_STORAGE_GOVERNANCE §6,BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T02:13:04Z,2026-06-08T0213_plan-with-no-asf-sa-0712.yaml,validate-file-storage-v1.sh PASS · wired in validate-sourcea-e2e-full-v1.sh · MISS-002 closed
sa-0821,phase-s8-hub-ui-ux,T0,"Hub home redesign — plain English status, goals, events (ASF directive)",BATCH_CLOSEOUT_ONLY,no,,,,,yes,cursor-worker-batch,2026-06-08T03:50:02Z,2026-06-08T0350_plan-with-no-asf-sa-0821.yaml,renderHomeFounderView UI+payload E2E validate-hub-home-founder-view PASS critical0
