sa_id,phase,tier,title,registry_status,has_recipe_file,recipe_path,recipe_md_status,verify_recipe,proof_verdict,honest_proof,full_worker_cycle,has_receipt,receipt_status,receipt_at,receipt_path,has_closeout_yaml,closeout_reporter,closeout_at,closeout_evidence,missing_gaps
sa-0504,phase-s5-commercial-lanes,T0,Document Wire G3 attest as founder/lane step in this_week,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0504.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:03:28Z,pack19 spine+wire verify-only; dispatch+spine+verify-wire+batch PASS,NOT_DONE
sa-0505,phase-s5-commercial-lanes,T0,Validate product/RUNRECEIPT_ARTIFACT_SCHEMA_LOCKED_v1.md hub link,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0505.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:03:28Z,pack19 spine+wire verify-only; dispatch+spine+verify-wire+batch PASS,NOT_DONE
sa-0506,phase-s5-commercial-lanes,T0,Compare TrustField pilot vault note requirement vs workspace-vault API,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0506.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0507,phase-s5-commercial-lanes,T0,Run founder_request_tracker sync on build for commercial FR rows,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0507.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0508,phase-s5-commercial-lanes,T0,Validate PROGRAM_PROGRESS parallel_plans P0 next_action honest,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0508.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0509,phase-s5-commercial-lanes,T0,Cross-check MergePack KPI trio in command center payload,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0509.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0510,phase-s5-commercial-lanes,T0,Document lane P0 revenue bottleneck in strategic one_line,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0510.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0511,phase-s5-commercial-lanes,T0,Reject fabricated G3 or Track PASS in any script grep,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0511.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0512,phase-s5-commercial-lanes,T0,Validate wire lane progress md exists in the repository for Wire agent,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0512.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0513,phase-s5-commercial-lanes,T0,Compare ChatGPT commercial critique to PROGRAM_PROGRESS locks,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0513.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0514,phase-s5-commercial-lanes,T0,Ensure RunReceipt factory hook in command center P0 card,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0514.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0515,phase-s5-commercial-lanes,T0,Run update-program-progress wire_summary from locked_plan.json,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0515.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:10:37Z,pack21 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0516,phase-s5-commercial-lanes,T0,Validate acquisition stack docs indexed in important-docs,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0516.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0517,phase-s5-commercial-lanes,T0,Cross-check PRODUCT_FACTORY roadmap vs hub progress signals,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0517.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0518,phase-s5-commercial-lanes,T0,Document TrustField outreach P10 pending in strategic pendings,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0518.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0519,phase-s5-commercial-lanes,T0,Validate evidence flywheel doc linked from hub essentials,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0519.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0520,phase-s5-commercial-lanes,T0,Compare best-in-world GTM moat notes to governance scoreboard law,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0520.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0521,phase-s5-commercial-lanes,T0,Run commercial attests checklist in SOURCEA-PRIORITY founder section,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0521.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0522,phase-s5-commercial-lanes,T0,Harden verify:wire to fail on missing run receipt artifact,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0522.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0523,phase-s5-commercial-lanes,T0,Validate mergepack progress json read without blocking build,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0523.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0524,phase-s5-commercial-lanes,T0,Document two-clock slice parallel lane P0 in synthesis lessons,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0524.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0525,phase-s5-commercial-lanes,T0,Append commercial lane evidence when G3 visible in vault,backlog,yes,prompts/phase-s5-commercial-lanes/T0/sa-0525.md,backlog,cd scripts && SINA_AUDIT_STRICT=1 python3 build-sina-command-panel.py && python3 find_critical_bugs.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:12:31Z,pack22 commercial verify-only; FR+wire+runreceipt+dispatch PASS,NOT_DONE
sa-0526,phase-s5-commercial-lanes,T1,Validate P0-RUNRECEIPT progress_pct 100 when verify:wire passes,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0526.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:44Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0527,phase-s5-commercial-lanes,T1,Run bash validate-verify-wire-v1.sh — RunReceipt artifact schema,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0527.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:44Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0528,phase-s5-commercial-lanes,T1,Cross-check TRUST_LEDGER_SCHEMA_LOCKED_v1.md FR-007 shipped signal,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0528.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:45Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0529,phase-s5-commercial-lanes,T1,Document Wire G3 attest as founder/lane step in this_week,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0529.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:45Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0530,phase-s5-commercial-lanes,T1,Validate product/RUNRECEIPT_ARTIFACT_SCHEMA_LOCKED_v1.md hub link,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0530.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:45Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0531,phase-s5-commercial-lanes,T1,Compare TrustField pilot vault note requirement vs workspace-vault API,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0531.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:45Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0532,phase-s5-commercial-lanes,T1,Run founder_request_tracker sync on build for commercial FR rows,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0532.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:45Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0533,phase-s5-commercial-lanes,T1,Validate PROGRAM_PROGRESS parallel_plans P0 next_action honest,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0533.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:45Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0534,phase-s5-commercial-lanes,T1,Cross-check MergePack KPI trio in command center payload,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0534.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:45Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0535,phase-s5-commercial-lanes,T1,Document lane P0 revenue bottleneck in strategic one_line,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0535.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:21:45Z,pack23 commercial wire+runreceipt verify-only; validators PASS,NOT_DONE
sa-0536,phase-s5-commercial-lanes,T1,Reject fabricated G3 or Track PASS in any script grep,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0536.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:37Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0537,phase-s5-commercial-lanes,T1,Validate wire lane progress md exists in the repository for Wire agent,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0537.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:37Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0538,phase-s5-commercial-lanes,T1,Compare ChatGPT commercial critique to PROGRAM_PROGRESS locks,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0538.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:37Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0539,phase-s5-commercial-lanes,T1,Ensure RunReceipt factory hook in command center P0 card,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0539.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:37Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0540,phase-s5-commercial-lanes,T1,Run update-program-progress wire_summary from locked_plan.json,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0540.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:37Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0541,phase-s5-commercial-lanes,T1,Validate acquisition stack docs indexed in important-docs,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0541.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:38Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0542,phase-s5-commercial-lanes,T1,Cross-check PRODUCT_FACTORY roadmap vs hub progress signals,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0542.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:38Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0543,phase-s5-commercial-lanes,T1,Document TrustField outreach P10 pending in strategic pendings,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0543.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:38Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0544,phase-s5-commercial-lanes,T1,Validate evidence flywheel doc linked from hub essentials,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0544.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:38Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0545,phase-s5-commercial-lanes,T1,Compare best-in-world GTM moat notes to governance scoreboard law,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0545.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:23:38Z,pack24 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0546,phase-s5-commercial-lanes,T1,Run commercial attests checklist in SOURCEA-PRIORITY founder section,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0546.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:25:22Z,pack25 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0547,phase-s5-commercial-lanes,T1,Harden verify:wire to fail on missing run receipt artifact,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0547.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:25:22Z,pack25 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0548,phase-s5-commercial-lanes,T1,Validate mergepack progress json read without blocking build,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0548.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:25:22Z,pack25 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0549,phase-s5-commercial-lanes,T1,Document two-clock slice parallel lane P0 in synthesis lessons,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0549.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:25:22Z,pack25 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
sa-0550,phase-s5-commercial-lanes,T1,Append commercial lane evidence when G3 visible in vault,backlog,yes,prompts/phase-s5-commercial-lanes/T1/sa-0550.md,backlog,cd scripts && bash validate-eval-packet-v1b-live.sh && bash validate-governance-fleet-v1.sh && python3 audit_hub_source_alignment.py,BACKLOG,no,no,no,,,,yes,cursor-worker-batch,2026-06-08T20:25:22Z,pack25 commercial verify-only; wire+runreceipt+dispatch PASS,NOT_DONE
