id,source_path,filename,ext,size_bytes,subject,field,spec_tier,status
ic-01359,Sina Business/Noetfield/New/Noetfield_Valuation_Slides_and_Email_Pack_v1.docx,Noetfield_Valuation_Slides_and_Email_Pack_v1.docx,.docx,39047,noetfield,ops,active,classified
ic-01360,Sina Business/Noetfield/New/noetfield-home-head-recommended.docx,noetfield-home-head-recommended.docx,.docx,38357,noetfield,ops,draft,classified
ic-01361,Sina Business/Noetfield/New/Noetfield_AI_Trust_Brief_OnePager_v1.docx,Noetfield_AI_Trust_Brief_OnePager_v1.docx,.docx,37621,noetfield,marketing,active,classified
ic-01362,Sina Business/Noetfield/New/noetfield_phaseA_templates_optionB_EN.docx,noetfield_phaseA_templates_optionB_EN.docx,.docx,38639,noetfield,ops,draft,classified
ic-01363,Sina Business/Noetfield/New/noetfield-playbook-gate-redesign-v1_1.docx,noetfield-playbook-gate-redesign-v1_1.docx,.docx,38306,noetfield,ops,active,classified
ic-01364,Sina Business/Noetfield/New/noetfield-pages-pack-v1.docx,noetfield-pages-pack-v1.docx,.docx,40804,noetfield,ops,active,classified
ic-01365,Sina Business/Noetfield/New/Noetfield_Monetization_Stack_v2.docx,Noetfield_Monetization_Stack_v2.docx,.docx,38604,noetfield,ops,active,classified
ic-01366,Sina Business/Noetfield/New/noetfield_suite_rewrite_v0.docx,noetfield_suite_rewrite_v0.docx,.docx,40448,noetfield,ops,active,classified
ic-01367,Sina Business/Noetfield/Sample/board-memo.pdf,board-memo.pdf,.pdf,13094,noetfield,ops,draft,classified
ic-01368,Sina Business/Noetfield/Sample/ledger-entry.pdf,ledger-entry.pdf,.pdf,6578,noetfield,ops,draft,classified
ic-01369,Sina Business/Noetfield/Sample/noetfield-sample-procurement-pack.pdf,noetfield-sample-procurement-pack.pdf,.pdf,7606,noetfield,ops,draft,classified
ic-01370,Sina Business/Noetfield/Sample/noetfield-sample-trust-brief-report.pdf,noetfield-sample-trust-brief-report.pdf,.pdf,9480,noetfield,marketing,draft,classified
ic-01371,Sina Business/Noetfield/Sample/noetfield-sample-quickscan-output.pdf,noetfield-sample-quickscan-output.pdf,.pdf,6481,noetfield,ops,draft,classified
ic-01372,Sina Business/Noetfield/RPC/Noetfield_RPC_Procurement_Proof_Pack_Sample_Excerpt_v1.0.pdf,Noetfield_RPC_Procurement_Proof_Pack_Sample_Excerpt_v1.0.pdf,.pdf,25512,noetfield,ops,active,classified
ic-01373,Sina Business/Noetfield/IP/Noetfield_Master_Services_Agreement_Template.docx,Noetfield_Master_Services_Agreement_Template.docx,.docx,42736,noetfield,ops,draft,classified
ic-01374,Sina Business/Noetfield/IP/Noetfield_SOW_Trust_Brief_6_Week_Pilot.docx,Noetfield_SOW_Trust_Brief_6_Week_Pilot.docx,.docx,39547,noetfield,marketing,draft,classified
ic-01375,Sina Business/Noetfield/IP/Noetfield_Founder_IP_Assignment_Agreement.docx,Noetfield_Founder_IP_Assignment_Agreement.docx,.docx,40338,noetfield,ops,draft,classified
ic-01376,Sina Business/Noetfield/IP/Noetfield_SOW_Template.docx,Noetfield_SOW_Template.docx,.docx,37961,noetfield,ops,draft,classified
ic-01377,Sina Business/Noetfield/Sample trust ladger/noetfield-trust-ledger-entry-sample.docx,noetfield-trust-ledger-entry-sample.docx,.docx,37837,noetfield,ops,draft,classified
ic-01378,Sina Business/Noetfield/Sample trust ladger/noetfield-ai-trust-ledger-report-sample.docx,noetfield-ai-trust-ledger-report-sample.docx,.docx,38732,noetfield,ops,draft,classified
ic-01379,Sina Business/Noetfield/P/AI_Governance_Readiness_Kit.docx,AI_Governance_Readiness_Kit.docx,.docx,40688,noetfield,spec,draft,classified
ic-01380,Sina Business/Noetfield/Partner KIT/Co sell/Noetfield-Partner-Assets-Bundle_v1.0.zip,Noetfield-Partner-Assets-Bundle_v1.0.zip,.zip,83574,noetfield,code,active,classified
ic-01381,Sina Business/Noetfield/Partner KIT/Co sell/noetfield-partner-pack-v1.1.pdf,noetfield-partner-pack-v1.1.pdf,.pdf,6049,noetfield,ops,active,classified
ic-01382,Sina Business/Noetfield/Partner KIT/Co sell/noetfield-partner-pack-v1.0.pdf,noetfield-partner-pack-v1.0.pdf,.pdf,4919,noetfield,ops,active,classified
ic-01383,Sina Business/Noetfield/Partner KIT/Co sell/Noetfield-Co-Sell-Play_v1.0.docx,Noetfield-Co-Sell-Play_v1.0.docx,.docx,40602,noetfield,ops,active,classified
ic-01384,Sina Business/Noetfield/Partner KIT/Co sell/noetfield-co-sell-pro-sell-pack-v1.1.pdf,noetfield-co-sell-pro-sell-pack-v1.1.pdf,.pdf,16187,noetfield,ops,active,classified
ic-01385,Sina Business/Noetfield/Partner KIT/Co sell/Noetfield-Co-Sell-Play_v1.0.pdf,Noetfield-Co-Sell-Play_v1.0.pdf,.pdf,126252,noetfield,ops,active,classified
ic-01386,Sina Business/Noetfield/Partner KIT/Co sell/Noetfield-Co-Sell-Play_v1.0 2.pdf,Noetfield-Co-Sell-Play_v1.0 2.pdf,.pdf,126252,noetfield,ops,active,classified
ic-01387,Sina Business/Noetfield/Partner KIT/Co sell/Noetfield-Partner-Pack_1-page_v1.0.docx,Noetfield-Partner-Pack_1-page_v1.0.docx,.docx,37740,noetfield,ops,active,classified
ic-01388,Sina Business/Noetfield/Partner KIT/Co sell/Noetfield-Partner-Pack_1-page_v1.0.pdf,Noetfield-Partner-Pack_1-page_v1.0.pdf,.pdf,3469,noetfield,ops,active,classified
ic-01389,Sina Business/Noetfield/Partner KIT/Co sell/Noetfield-Co-Sell-Play_v1.0 2.docx,Noetfield-Co-Sell-Play_v1.0 2.docx,.docx,40602,noetfield,ops,active,classified
ic-01390,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Procurement_Pack_M365_Copilot_Readiness_v1.1.pdf,Noetfield_Procurement_Pack_M365_Copilot_Readiness_v1.1.pdf,.pdf,213615,noetfield,ops,active,classified
ic-01391,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Board_Memo_Enterprise_v1_2.docx,Noetfield_Board_Memo_Enterprise_v1_2.docx,.docx,41911,noetfield,ops,active,classified
ic-01392,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Board_Memo_Enterprise_v1_1.pdf,Noetfield_Board_Memo_Enterprise_v1_1.pdf,.pdf,12165,noetfield,ops,active,classified
ic-01393,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Evidence_Register_Template_v1_0.xlsx,Noetfield_Evidence_Register_Template_v1_0.xlsx,.xlsx,6541,noetfield,ops,active,classified
ic-01394,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Board_Memo_Enterprise_v1_3.pdf,Noetfield_Board_Memo_Enterprise_v1_3.pdf,.pdf,19510,noetfield,ops,active,classified
ic-01395,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Board_Memo_Enterprise_v1_2.pdf,Noetfield_Board_Memo_Enterprise_v1_2.pdf,.pdf,16402,noetfield,ops,active,classified
ic-01396,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Board_Memo_Copilot_Readiness_v5_Full_Signature_Ready_Package.pdf,Noetfield_Board_Memo_Copilot_Readiness_v5_Full_Signature_Ready_Package.pdf,.pdf,8968,noetfield,ops,active,classified
ic-01397,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Procurement_Pack_Copilot_Readiness_v1.0.pdf,Noetfield_Procurement_Pack_Copilot_Readiness_v1.0.pdf,.pdf,130959,noetfield,ops,active,classified
ic-01398,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Board_Memo_Enterprise_v1_3.docx,Noetfield_Board_Memo_Enterprise_v1_3.docx,.docx,42764,noetfield,ops,active,classified
ic-01399,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Procurement_Pack_M365_Copilot_Readiness_v1.1.docx,Noetfield_Procurement_Pack_M365_Copilot_Readiness_v1.1.docx,.docx,45137,noetfield,ops,active,classified
ic-01400,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Sample_Board_Memo_Copilot_Readiness_v1.1.docx,Noetfield_Sample_Board_Memo_Copilot_Readiness_v1.1.docx,.docx,44762,noetfield,ops,active,classified
ic-01401,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Board_Memo_Enterprise_v1_1.docx,Noetfield_Board_Memo_Enterprise_v1_1.docx,.docx,40545,noetfield,ops,active,classified
ic-01402,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Procurement_Pack_Copilot_Readiness_v1.0.docx,Noetfield_Procurement_Pack_Copilot_Readiness_v1.0.docx,.docx,41801,noetfield,ops,active,classified
ic-01403,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Sample_Board_Memo_Copilot_Readiness_v1.1.pdf,Noetfield_Sample_Board_Memo_Copilot_Readiness_v1.1.pdf,.pdf,134080,noetfield,ops,active,classified
ic-01404,Sina Business/Noetfield/Partner KIT/Board Memo/Noetfield_Board_Memo_Copilot_Readiness_v5_Full_Signature_Ready_Package.docx,Noetfield_Board_Memo_Copilot_Readiness_v5_Full_Signature_Ready_Package.docx,.docx,47939,noetfield,ops,active,classified
ic-01405,Sina Business/Noetfield/Partner KIT/Link/noetfield-governance-philosophy-high-org-FINAL.docx,noetfield-governance-philosophy-high-org-FINAL.docx,.docx,38374,noetfield,spec,draft,classified
ic-01406,Sina Business/Noetfield/Partner KIT/Link/noetfield-hayek-design-principles-v1.0-en.docx,noetfield-hayek-design-principles-v1.0-en.docx,.docx,41764,noetfield,ops,active,classified
ic-01407,Sina Business/Noetfield/Partner KIT/Link/Noetfield_Copilot_Readiness_MAP_SOW_v1_1.docx,Noetfield_Copilot_Readiness_MAP_SOW_v1_1.docx,.docx,38670,noetfield,ops,active,classified
ic-01408,Sina Business/Noetfield/Partner KIT/Link/noetfield-governance-philosophy.docx,noetfield-governance-philosophy.docx,.docx,37587,noetfield,spec,draft,classified
ic-01409,Sina Business/Noetfield/Partner KIT/Link/noetfield_linkedin_posts_2-4.docx,noetfield_linkedin_posts_2-4.docx,.docx,38942,noetfield,marketing,draft,classified
ic-01410,Sina Business/Noetfield/Partner KIT/Link/Noetfield_Copilot_Readiness_MAP_SOW_v2_1.pdf,Noetfield_Copilot_Readiness_MAP_SOW_v2_1.pdf,.pdf,118111,noetfield,ops,active,classified
ic-01411,Sina Business/Noetfield/Partner KIT/Link/noetfield-hayek-design-principles-v2.0-en.docx,noetfield-hayek-design-principles-v2.0-en.docx,.docx,42277,noetfield,ops,active,classified
ic-01412,Sina Business/Noetfield/Partner KIT/Link/Noetfield_Copilot_Readiness_MAP_SOW_v2_1.docx,Noetfield_Copilot_Readiness_MAP_SOW_v2_1.docx,.docx,41059,noetfield,ops,active,classified
ic-01413,Sina Business/Noetfield/Partner KIT/Procurement pack/noetfield_gate_protocol_procurement_ready_v1_1.docx,noetfield_gate_protocol_procurement_ready_v1_1.docx,.docx,41572,noetfield,spec,active,classified
ic-01414,Sina Business/Noetfield/Partner KIT/Procurement pack/procurement-pack.pdf,procurement-pack.pdf,.pdf,3938,noetfield,ops,draft,classified
ic-01415,Sina Business/Noetfield/Partner KIT/Procurement pack/contracting-notes.pdf,contracting-notes.pdf,.pdf,4059,noetfield,legal,draft,classified
ic-01416,Sina Business/Noetfield/Partner KIT/Procurement pack/security-privacy-summary.pdf,security-privacy-summary.pdf,.pdf,5367,noetfield,ops,draft,classified
ic-01417,Sina Business/Noetfield/Partner KIT/Procurement pack/noetfield-procurement-pack-v1.0.zip,noetfield-procurement-pack-v1.0.zip,.zip,19373,noetfield,code,active,classified
ic-01418,Sina Business/Noetfield/Partner KIT/Board Memo/T2/Noetfield_Board_Memo_Copilot_Readiness_v4_Enterprise_Procurement_Pack.pdf,Noetfield_Board_Memo_Copilot_Readiness_v4_Enterprise_Procurement_Pack.pdf,.pdf,7112,noetfield,ops,active,classified
ic-01419,Sina Business/Noetfield/Partner KIT/Board Memo/T2/Noetfield_Board_Memo_Copilot_Readiness_v4_Enterprise_Procurement_Pack.docx,Noetfield_Board_Memo_Copilot_Readiness_v4_Enterprise_Procurement_Pack.docx,.docx,45064,noetfield,ops,active,classified
ic-01420,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_4.docx,Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_4.docx,.docx,42373,noetfield,ops,active,classified
ic-01421,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_5.docx,Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_5.docx,.docx,42960,noetfield,ops,active,classified
ic-01422,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_v1.docx,Noetfield_Board_Memo_Copilot_Readiness_v1.docx,.docx,41671,noetfield,ops,active,classified
ic-01423,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_v2_Flagship.pdf,Noetfield_Board_Memo_Copilot_Readiness_v2_Flagship.pdf,.pdf,7811,noetfield,ops,active,classified
ic-01424,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_M365_Copilot_Readiness_Assessment_Flagship_v2.2.docx,Noetfield_Board_Memo_M365_Copilot_Readiness_Assessment_Flagship_v2.2.docx,.docx,41913,noetfield,ops,active,classified
ic-01425,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_v1.pdf,Noetfield_Board_Memo_Copilot_Readiness_v1.pdf,.pdf,8134,noetfield,ops,active,classified
ic-01426,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_v3_Procurement_Pack.docx,Noetfield_Board_Memo_Copilot_Readiness_v3_Procurement_Pack.docx,.docx,43008,noetfield,ops,active,classified
ic-01427,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_v2_Flagship.docx,Noetfield_Board_Memo_Copilot_Readiness_v2_Flagship.docx,.docx,45052,noetfield,ops,active,classified
ic-01428,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_5.pdf,Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_5.pdf,.pdf,23242,noetfield,ops,active,classified
ic-01429,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_4.pdf,Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_4.pdf,.pdf,20502,noetfield,ops,active,classified
ic-01430,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_M365_Copilot_Readiness_Assessment_Flagship_v2.2.pdf,Noetfield_Board_Memo_M365_Copilot_Readiness_Assessment_Flagship_v2.2.pdf,.pdf,95371,noetfield,ops,active,classified
ic-01431,Sina Business/Noetfield/Partner KIT/Board Memo/T/Noetfield_Board_Memo_Copilot_Readiness_v3_Procurement_Pack.pdf,Noetfield_Board_Memo_Copilot_Readiness_v3_Procurement_Pack.pdf,.pdf,5596,noetfield,ops,active,classified
ic-01432,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Commercial_and_Delivery_Terms_v1_0.pdf,Noetfield_Commercial_and_Delivery_Terms_v1_0.pdf,.pdf,5977,noetfield,ops,active,classified
ic-01433,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Commercial_and_Delivery_Terms_v1_1.pdf,Noetfield_Commercial_and_Delivery_Terms_v1_1.pdf,.pdf,6166,noetfield,ops,active,classified
ic-01434,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Vendor_Fact_Sheet_v1_1.docx,Noetfield_Vendor_Fact_Sheet_v1_1.docx,.docx,38572,noetfield,ops,active,classified
ic-01435,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Vendor_Fact_Sheet_v1_0.docx,Noetfield_Vendor_Fact_Sheet_v1_0.docx,.docx,38438,noetfield,ops,active,classified
ic-01436,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Procurement_Pack_M365_Copilot_Readiness_v1.1.pdf,Noetfield_Procurement_Pack_M365_Copilot_Readiness_v1.1.pdf,.pdf,213615,noetfield,ops,active,classified
ic-01437,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Vendor_Fact_Sheet_v1_0.pdf,Noetfield_Vendor_Fact_Sheet_v1_0.pdf,.pdf,6030,noetfield,ops,active,classified
ic-01438,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Commercial_and_Delivery_Terms_v1_1.docx,Noetfield_Commercial_and_Delivery_Terms_v1_1.docx,.docx,38487,noetfield,ops,active,classified
ic-01439,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Vendor_Fact_Sheet_v1_1.pdf,Noetfield_Vendor_Fact_Sheet_v1_1.pdf,.pdf,6554,noetfield,ops,active,classified
ic-01440,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Commercial_and_Delivery_Terms_v1_0.docx,Noetfield_Commercial_and_Delivery_Terms_v1_0.docx,.docx,38383,noetfield,ops,active,classified
ic-01441,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_6.docx,Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_6.docx,.docx,40239,noetfield,ops,active,classified
ic-01442,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_6.pdf,Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_6.pdf,.pdf,12675,noetfield,ops,active,classified
ic-01443,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_7.pdf,Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_7.pdf,.pdf,14174,noetfield,ops,active,classified
ic-01444,Sina Business/Noetfield/Partner KIT/Board Memo/Vendor/Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_7.docx,Noetfield_Board_Memo_Copilot_Readiness_Flagship_v1_7.docx,.docx,40545,noetfield,ops,active,classified
ic-01445,Sina Business/Noetfield/Partner KIT/Procurement pack/1/noetfield-security-privacy-summary-v2_1.pdf,noetfield-security-privacy-summary-v2_1.pdf,.pdf,5961,noetfield,ops,active,classified
ic-01446,Sina Business/Noetfield/Partner KIT/Procurement pack/1/noetfield-procurement-pack-v2_1.pdf,noetfield-procurement-pack-v2_1.pdf,.pdf,7648,noetfield,ops,active,classified
ic-01447,Sina Business/Noetfield/Partner KIT/Procurement pack/1/noetfield-contracting-notes-v2_1.pdf,noetfield-contracting-notes-v2_1.pdf,.pdf,6736,noetfield,legal,active,classified
ic-01448,Sina Business/Noetfield/Partner KIT/Procurement pack/4/noetfield-contracting-pack-public-v2_3.pdf,noetfield-contracting-pack-public-v2_3.pdf,.pdf,8527,noetfield,legal,active,classified
ic-01449,Sina Business/Noetfield/Partner KIT/Procurement pack/4/noetfield-contracting-notes-public-v2_3.pdf,noetfield-contracting-notes-public-v2_3.pdf,.pdf,4988,noetfield,legal,active,classified
ic-01450,Sina Business/Noetfield/Partner KIT/Procurement pack/4/noetfield-contracting-pack-public-v2_3.docx,noetfield-contracting-pack-public-v2_3.docx,.docx,38657,noetfield,legal,active,classified
ic-01451,Sina Business/Noetfield/Partner KIT/Procurement pack/4/noetfield-sow-summary-checklist-public-v2_3.pdf,noetfield-sow-summary-checklist-public-v2_3.pdf,.pdf,4659,noetfield,ops,active,classified
ic-01452,Sina Business/Noetfield/Partner KIT/Procurement pack/3/noetfield-contracting-pack-public-v2_2.pdf,noetfield-contracting-pack-public-v2_2.pdf,.pdf,6572,noetfield,legal,active,classified
ic-01453,Sina Business/Noetfield/Partner KIT/Procurement pack/3/noetfield-contracting-pack-public-v2_2.docx,noetfield-contracting-pack-public-v2_2.docx,.docx,38836,noetfield,legal,active,classified
ic-01454,Sina Business/Noetfield/Partner KIT/Procurement pack/3/noetfield-contracting-notes-public-v2_2.pdf,noetfield-contracting-notes-public-v2_2.pdf,.pdf,3970,noetfield,legal,active,classified
ic-01455,Sina Business/Noetfield/Partner KIT/Procurement pack/3/noetfield-sow-summary-checklist-public-v2_2.pdf,noetfield-sow-summary-checklist-public-v2_2.pdf,.pdf,3749,noetfield,ops,active,classified
ic-01456,Sina Business/Noetfield/Partner KIT/Procurement pack/2/noetfield-security-privacy-summary-v2_2.pdf,noetfield-security-privacy-summary-v2_2.pdf,.pdf,8261,noetfield,ops,active,classified
ic-01457,Sina Business/Noetfield/Partner KIT/Procurement pack/2/noetfield-security-privacy-summary-v2_3.pdf,noetfield-security-privacy-summary-v2_3.pdf,.pdf,8861,noetfield,ops,active,classified
ic-01458,Sina Business/Noetfield/Partner KIT/Procurement pack/2/contracting-notes-pack-v3.3.pdf,contracting-notes-pack-v3.3.pdf,.pdf,243467,noetfield,legal,active,classified
ic-01459,Sina Business/Noetfield/Partner KIT/Procurement pack/2/procurement-pack-final-v3.1.pdf,procurement-pack-final-v3.1.pdf,.pdf,7195,noetfield,ops,active,classified
ic-01460,Sina Business/Noetfield/Partner KIT/Procurement pack/2/procurement-pack-v3.3.pdf,procurement-pack-v3.3.pdf,.pdf,263027,noetfield,ops,active,classified
ic-01461,Sina Business/Noetfield/Partner KIT/Procurement pack/2/contracting-notes-pack-v2.0.pdf,contracting-notes-pack-v2.0.pdf,.pdf,5852,noetfield,legal,active,classified
ic-01462,Sina Business/Noetfield/Partner KIT/Procurement pack/2/procurement-pack-v3.2.pdf,procurement-pack-v3.2.pdf,.pdf,106894,noetfield,ops,active,classified
